SurveyNumber,SurveyEffortKey,StrainCd,SurveyId,WaterBodyName,AgencyUnitName,SiteName,SurveyBeginTimestamp,Updated
4115,1587,WAE,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1587,YEP,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1589,YEP,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1592,RKB,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1593,WAE,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1595,WAE,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1596,WAE,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1597,SMB,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1598,WAE,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1599,NOP,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1599,WAE,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1600,WAE,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1603,WAE,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1604,WAE,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1605,WAE,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1606,BLG,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1608,WAE,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1610,WAE,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1615,WAE,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1622,NOP,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1623,WAE,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1624,WAE,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1628,NOP,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1629,NOP,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1629,WAE,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1634,WAE,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1636,RKB,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1639,WAE,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1640,SMB,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1642,WAE,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1643,SMB,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1643,WAE,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1646,YEP,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1648,WAE,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1650,SMB,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1650,WAE,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1653,WAE,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1656,NOP,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4115,1659,WAE,9319,Lake Leelanau,Central Lake Michigan Management Unit,Lake Leelanau,04/08/2002,
4116,1413,WAE,9318,North Lake Leelanau,Central Lake Michigan Management Unit,North Lake Leelanau,04/09/2002,
4116,1434,CWS,9318,North Lake Leelanau,Central Lake Michigan Management Unit,North Lake Leelanau,04/09/2002,
4116,1491,LHR,9318,North Lake Leelanau,Central Lake Michigan Management Unit,North Lake Leelanau,04/09/2002,
4116,1492,SMB,9318,North Lake Leelanau,Central Lake Michigan Management Unit,North Lake Leelanau,04/09/2002,
4117,202,CWS,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,225,NOP,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,225,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,231,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,236,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,264,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,273,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,274,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,281,NOP,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,281,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,287,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,289,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,293,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,294,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,295,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,308,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,309,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,310,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,313,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,317,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,334,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,335,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,339,RKB,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,339,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,342,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,343,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,344,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,346,NOP,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,346,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,347,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,349,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,361,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,366,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,370,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,372,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,376,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,379,SMB,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,385,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,396,SMB,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,396,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,397,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,400,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,402,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,406,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,407,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,408,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,421,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,433,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,434,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,436,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,438,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,442,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,444,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,447,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,457,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,469,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,472,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,473,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,478,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,479,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,480,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,481,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,483,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,493,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,506,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,514,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,516,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,520,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,530,NOP,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,531,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,533,NOP,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,533,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,534,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,539,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,540,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,551,NOP,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4117,555,WAE,9317,Burt Lake,Northern Lake Huron Management Unit,Burt Lake,04/19/2001,
4118,19,WAE,9316,Crooked Lake,Northern Lake Huron Management Unit,Crooked Lake,04/17/2001,
4118,25,CWS,9316,Crooked Lake,Northern Lake Huron Management Unit,Crooked Lake,04/17/2001,
4118,30,CWS,9316,Crooked Lake,Northern Lake Huron Management Unit,Crooked Lake,04/17/2001,
4118,31,CWS,9316,Crooked Lake,Northern Lake Huron Management Unit,Crooked Lake,04/17/2001,
4118,31,WAE,9316,Crooked Lake,Northern Lake Huron Management Unit,Crooked Lake,04/17/2001,
4118,39,WAE,9316,Crooked Lake,Northern Lake Huron Management Unit,Crooked Lake,04/17/2001,
4118,42,WAE,9316,Crooked Lake,Northern Lake Huron Management Unit,Crooked Lake,04/17/2001,
4118,44,CWS,9316,Crooked Lake,Northern Lake Huron Management Unit,Crooked Lake,04/17/2001,
4118,45,CWS,9316,Crooked Lake,Northern Lake Huron Management Unit,Crooked Lake,04/17/2001,
4119,116,WAE,9315,Pickerel Lake,Northern Lake Huron Management Unit,Pickerel Lake,04/17/2001,
4119,118,WAE,9315,Pickerel Lake,Northern Lake Huron Management Unit,Pickerel Lake,04/17/2001,
4119,119,WAE,9315,Pickerel Lake,Northern Lake Huron Management Unit,Pickerel Lake,04/17/2001,
4119,124,BLG,9315,Pickerel Lake,Northern Lake Huron Management Unit,Pickerel Lake,04/17/2001,
4119,153,WAE,9315,Pickerel Lake,Northern Lake Huron Management Unit,Pickerel Lake,04/17/2001,
4120,2127,CWS,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2139,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2140,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2142,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2143,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2144,BLG,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2144,CWS,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2148,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2155,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2189,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2191,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2192,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2193,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2195,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2196,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2197,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2200,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2201,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2202,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2203,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2204,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2205,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2206,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2207,YEP,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2208,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2209,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2210,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2211,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2212,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2213,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2214,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2215,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2216,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2216,YEP,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2217,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2218,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2219,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2220,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2221,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2222,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2223,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2224,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2225,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2226,YEP,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2227,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2228,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2230,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2231,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2232,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2233,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2234,NOP,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2234,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2235,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2236,BLG,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2238,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2239,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2240,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
4120,2241,WAE,9314,South Manistique Lake,Northern Lake Michigan Management Unit,South Manistique Lake,04/21/2003,
